timestamp, Sun Apr 22 23:46:59 2001 PT
Yahoo! Sports http://sports.yahoo.com, The data is for personal use only and any reproduction or distribution for commercial purposes is expressly prohibited.
ID,TEAM,NAME,FULLNAME,STATUS,POS,AVG,BAT,HIT,DOUBLE,TRIPLE,HOMER,WALK,STEAL,HAND,CAUGHT,SAC_HIT,SAC_FLY,ERROR,RUN,RBI,PASSED,SO,GAMES,SLUGGING,HIT_BY,ON_BASE,ERA,WIN,LOSS,SAVE,INNING,H,BB,K,HR,R,ER,HIT_BAT,WP,BALK,WINNING,START,COMPLETE,SHUTOUT
7711,TOR,Halladay,Roy Halladay,M,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7712,TOR,Koch,Billy Koch,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,0,4.5,0,1,4,10,10,4,7,2,6,5,0,0,0,0,0,0,0
7727,MIL,Dejean,Mike Dejean,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,6,0,0,0,4.26,1,0,0,5,7,3,4,1,3,3,1,0,0,1000,0,0,0
7765,NYY,Einertson,Darrell Einertson,I,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7774,DET,Perisho,Matt Perisho,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,8.1,0,1,0,4.2,12,4,1,2,10,6,3,0,0,0,1,0,0
7775,SEA,Tomko,Brett Tomko,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,6.35,0,1,0,17,22,8,10,5,12,12,0,0,0,0,3,0,0
7778,KAN,J Santiago,Jose Santiago,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,6.52,0,0,0,7.1,12,1,3,0,7,7,0,1,0,0,0,0,0
7779,SFO,Fe Rodriguez,Felix Rodriguez,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,3.12,1,0,0,7.1,8,5,8,1,3,3,0,0,0,1000,0,0,0
7856,CIN,D Reyes,Dennys Reyes,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,0,3.52,0,2,0,7.2,4,4,8,2,4,3,0,0,0,0,0,0,0
7861,ATL,Jose Cabrera,Jose Cabrera,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7871,NYM,Rose,Brian Rose,A,RP,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,4.15,0,1,0,8.2,10,2,4,3,4,4,0,0,0,0,0,0,0
7876,CLE,S Woodard,Steve Woodard,I,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,4.91,0,0,0,3.2,5,0,1,0,2,2,0,0,0,0,0,0,0
7882,ATL,Ligtenberg,Kerry Ligtenberg,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,11.57,0,2,0,3.2,3,6,4,1,6,6,0,0,0,0,0,0,0
7894,BAL,Ja Johnson,Jason Johnson,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,3.7,1,1,0,18.1,22,9,11,1,10,5,2,1,0,500,3,0,0
7906,NYY,C Almanzar,Carlos Almanzar,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,3.86,0,0,0,4.2,5,1,3,1,2,2,0,0,0,0,0,0,0
7912,CIN,Winchester,Scott Winchester,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,4,4,2,2,1,4,4,2,0,0,0,0,0,0
7920,TAM,Judd,Mike Judd,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,4.5,0,0,0,8.1,13,4,6,2,9,1,0,0,0,0,0,0,0
7926,ANA,Washburn,Jarrod Washburn,A,SP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,1,0,0,0,6.75,0,2,0,6.2,18,5,1,2,11,4,0,1,0,0,1,0,0
7931,ANA,S Schoenewei,Scott Schoeneweis,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,3.49,1,1,0,28.1,25,13,16,1,11,11,1,1,0,500,4,0,0
7932,ANA,Ra Ortiz,Ramon Ortiz,A,SP,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,3,0,0,0,4.62,2,2,0,20.1,26,11,19,2,14,8,1,0,0,500,3,0,0
7938,BAL,Ponson,Sidney Ponson,I,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,3,0,0,0,6.62,0,3,0,17.2,19,4,19,6,16,13,1,0,0,0,3,0,0
7958,CHA,Parque,Jim Parque,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,6.66,0,2,0,24.1,29,9,14,5,19,18,1,0,0,0,4,1,0
7961,CHA,Barcelo,Lorenzo Barcelo,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.1,4,0,1,0,0,0,0,0,0,0,0,0,0
7963,CHA,Howry,Bob Howry,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,3.86,0,0,0,5,8,1,4,0,3,3,0,0,0,0,0,0,0
7995,DET,M Anderson,Matt Anderson,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,20.25,1,0,0,4.2,16,2,2,0,14,12,0,1,0,1000,0,0,0
8002,KAN,Reichert,Dan Reichert,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,2.73,1,1,0,18.1,21,12,10,2,9,7,0,1,0,667,3,0,0
8011,MIN,E Milton,Eric Milton,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,3.12,2,0,0,19,26,4,14,3,10,7,1,0,0,1000,3,0,0
8017,NYY,Bradley,Ryan Bradley,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8050,SEA,Jo Zimmerman,Jordan Zimmerman,M,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8063,TEX,Glynn,Ryan Glynn,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,12.12,0,3,0,12.2,29,14,4,6,22,18,0,1,0,0,3,0,0
8064,CHA,Glover,Gary Glover,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,6,0,0,0,2,1,1,0,8.2,3,3,7,0,2,1,0,0,0,500,0,0,0
8065,CHA,S Sinclair,Steve Sinclair,M,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8076,BOS,Arrojo,Rolando Arrojo,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,7.1,7,2,7,0,0,0,0,1,0,1000,0,0,0
8082,TAM,M White,Matt White,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,FLA,V Nunez,Vladimir Nunez,A,SP,0,5,0,0,0,0,0,0,,0,2,0,0,0,0,0,2,5,0,0,0,4.15,1,2,0,16,19,8,10,4,11,6,2,0,1,333,2,0,0
8108,PHI,Chen,Bruce Chen,A,SP,0,6,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,3,0,0,0,2.65,0,1,0,17,16,5,13,3,10,5,0,0,0,0,3,0,0
8113,ATL,Rocker,John Rocker,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,0,3.12,2,0,5,8.2,7,3,8,1,4,3,0,1,0,1000,0,0,0
8122,ATL,O Perez,Odalis Perez,A,SP,0,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,5.11,1,2,0,12.1,14,8,8,0,8,7,0,0,0,333,2,0,0
8123,CHN,K Wood,Kerry Wood,A,SP,250,8,2,0,0,0,0,0,,0,1,0,0,0,0,0,4,3,250,0,250,3.52,0,1,0,16,21,9,24,2,11,7,1,2,0,0,3,0,0
8129,CLE,Speier,Justin Speier,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,4.91,1,0,0,4.1,5,4,6,1,4,4,0,0,0,1000,0,0,0
8139,CIN,Atchley,Justin Atchley,M,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,1,1,0,0,0,0,0,1,0,0,0,0,0
8141,KAN,Meadows,Brian Meadows,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,7.88,0,2,0,16,23,2,7,3,14,14,1,0,0,0,3,0,0
8149,FLA,Dempster,Ryan Dempster,A,SP,0,8,0,0,0,0,1,0,,0,1,0,0,0,0,0,6,4,0,0,111,2.45,2,1,0,25.2,18,14,19,1,8,7,2,0,0,667,4,0,0
8161,SEA,F Garcia,Freddy Garcia,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,3.38,2,0,0,24,18,14,19,0,9,9,3,0,0,1000,4,0,0
8162,HOU,Elarton,Scott Elarton,A,SP,0,5,0,0,0,0,1,0,,0,1,0,0,0,1,0,3,4,0,2,375,5.09,3,1,0,23,21,6,21,6,13,13,2,0,0,750,4,0,0
8163,SEA,Halama,John Halama,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,3.52,2,1,0,23,23,5,15,2,10,9,1,2,0,667,4,0,0
8178,NYY,Lilly,Ted Lilly,A,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,7,2,0,2,2,0,0,1,0,0,0,0,0
8190,MON,Vazquez,Javier Vazquez,A,SP,375,8,3,0,0,0,1,0,,0,0,0,0,1,0,0,2,4,375,0,444,3.91,2,1,0,23,20,8,23,1,11,10,0,1,0,667,4,0,0
8195,MON,Armas,Tony Armas Jr,A,SP,500,4,2,0,0,0,0,0,,0,1,0,1,0,0,0,1,4,500,0,500,4.22,0,4,0,21.1,18,10,16,3,13,10,2,0,0,0,4,0,0
8200,MON,Yoshii,Masato Yoshii,A,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,3,0,0,0,4.76,0,0,0,5.2,4,3,4,1,3,3,0,0,0,0,0,0,0
8201,HOU,Dotel,Octavio Dotel,A,SP,0,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,2,0,0,0,4.91,1,1,0,11,12,7,9,1,7,6,0,0,0,500,2,0,0
8207,CIN,Mercado,Hector Mercado,A,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0
8208,CHN,Fyhrie,Mike Fyhrie,A,RP,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,3.38,0,1,0,5.1,4,3,2,0,2,2,0,0,0,0,0,0,0
8211,MIL,De Los Santo,Valerio De Los Santos,I,SP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
8212,COL,Estrada,Horacio Estrada,I,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,3,0,0,0,7.36,1,1,0,3.2,4,1,3,0,3,3,0,0,0,500,0,0,0
8252,PIT,Arroyo,Bronson Arroyo,A,SP,0,3,0,0,0,0,1,0,,0,0,0,0,0,0,0,2,3,0,0,250,3.86,2,1,0,14,9,5,8,2,7,6,2,2,1,667,2,0,0
8261,NYM,Croushore,Rick Croushore,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8262,FLA,A Almanza,Armando Almanza,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.2,1,4,3,0,0,0,0,1,0,0,0,0,0
8263,STL,Ankiel,Rick Ankiel,A,SP,0,3,0,0,0,0,1,0,,0,1,0,0,1,0,0,1,3,0,0,250,6.23,1,2,0,13,11,13,16,3,11,9,3,2,0,333,3,0,0
8264,FLA,Looper,Braden Looper,A,RP,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,8,0,0,0,4.91,1,1,0,11,10,0,7,2,6,5,0,0,0,500,0,0,0
8272,FLA,M Clement,Matt Clement,A,SP,0,5,0,0,0,0,0,0,,0,3,0,0,0,0,0,4,4,0,0,0,3.75,1,1,0,24,21,11,23,4,11,10,2,0,0,500,4,0,0
8284,SFO,Ru Ortiz,Russ Ortiz,A,SP,125,8,1,0,0,0,0,0,,0,2,0,0,0,0,0,5,4,125,0,125,2.7,3,1,0,26.2,18,10,24,1,9,8,0,1,0,750,4,0,0
8292,ARI,T Brohawn,Troy Brohawn,A,RP,0,1,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,3,0,0,0,7.94,0,1,0,4.1,6,3,2,0,5,4,0,0,0,0,0,0,0
8294,ANA,Cooper,Brian Cooper,M,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8313,MIN,Carrasco,Hector Carrasco,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,5,0,0,0,4.15,1,0,0,7,8,3,6,2,4,4,0,0,1,1000,0,0,0
8366,NYY,O Hernandez,Orlando Hernandez,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,5.84,0,2,0,12.1,16,7,13,4,8,8,2,0,0,0,3,0,0
8374,DET,S Sparks,Steve Sparks,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,2.25,1,1,0,20,20,9,10,2,11,5,0,1,0,500,3,1,1
8382,OAK,Tam,Jeff Tam,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,7.59,0,0,0,9.2,16,10,7,1,9,8,0,0,0,0,0,0,0
8388,BOS,Cho,Jin Ho Cho,M,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8449,TOR,Michalak,Chris Michalak,A,SP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,3,0,0,0,1.62,3,0,0,16.2,12,5,12,2,3,3,1,0,0,1000,3,0,0
8468,COL,Jimenez,Jose Jimenez,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,0,4.7,0,0,4,6.2,7,3,5,1,5,4,0,1,0,0,0,0,0
8498,PIT,Sauerbeck,Scott Sauerbeck,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,0,7.36,0,1,0,7.1,2,6,8,0,6,6,1,0,0,0,0,0,0
8509,LOS,J Williams,Jeff Williams,M,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8532,MIN,Mays,Joe Mays,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,2.86,2,1,0,22,19,8,10,3,9,7,0,0,0,667,3,0,0
8535,CIN,S Williamson,Scott Williamson,I,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,1,2,0,0,0,0,1,1,0,0,0,0,0
8543,DET,J Weaver,Jeff Weaver,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,4.34,1,3,0,29,32,10,15,2,14,14,2,0,0,250,4,1,0
8544,TEX,Je Zimmerman,Jeff Zimmerman,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,0,2.61,1,1,1,9.1,7,3,8,1,3,3,0,0,0,500,0,0,0
8549,TEX,Venafro,Mike Venafro,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,0,3,1,0,1,4.2,6,4,4,1,2,2,0,0,0,1000,0,0,0
8558,CHN,Farnsworth,Kyle Farnsworth,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,2.61,0,0,0,8,15,4,11,1,3,2,0,0,0,0,0,0,0
8561,MON,Mota,Guillermo Mota,A,RP,500,2,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,8,500,0,500,1.5,0,0,0,10,8,1,7,1,2,2,0,0,0,0,0,0,0
8562,TAM,Rupe,Ryan Rupe,A,SP,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,3,0,0,0,6.64,0,2,0,14.1,27,9,13,5,16,12,1,3,1,333,3,0,0
8566,BOS,Ju Pena,Juan Pena,I,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8574,SEA,Franklin,Ryan Franklin,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,0.59,2,0,0,13.2,10,6,9,1,1,1,0,0,0,1000,0,0,0
8575,MIL,R King,Ray King,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,0,4.15,0,0,0,8.1,7,5,7,1,4,4,0,0,0,0,0,0,0
8588,ARI,Kim,Byung Hyun Kim,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,1.93,1,1,0,9.1,4,5,14,1,2,2,1,0,0,500,0,0,0
8597,OAK,Hudson,Tim Hudson,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,5.46,2,2,0,22.1,26,16,23,5,17,10,1,3,0,500,4,0,0
8602,PHI,Wolf,Randy Wolf,A,SP,0,2,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,3,0,0,333,6.23,0,3,0,13,18,7,11,3,10,9,0,0,0,0,3,0,0
8613,OAK,C Harville,Chad Harville,I,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8615,PHI,Padilla,Vicente Padilla,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,3.18,1,1,0,5.2,3,4,5,0,2,2,0,1,0,500,0,0,0
8620,ATL,Slusarski,Joe Slusarski,I,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,6,9,1,5,2,6,6,0,0,0,0,0,0,0
8623,HOU,W Miller,Wade Miller,A,SP,0,10,0,0,0,0,1,0,,0,2,0,0,0,0,0,5,3,0,0,91,2.35,2,1,0,22.2,17,8,27,4,8,5,0,0,0,750,3,1,0
8634,BOS,Ohka,Tomokazu Ohka,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,2.38,2,0,0,17,24,4,11,1,6,5,1,0,0,1000,3,0,0
8636,COL,J Davenport,Joe Davenport,A,RP,1000,1,1,0,0,0,0,0,R,0,0,0,0,0,0,0,0,4,1000,0,1000,2.45,0,0,0,5.1,5,4,4,1,5,1,0,0,0,0,0,0,0
8640,OAK,L Vizcaino,Luis Vizcaino,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,5.2,6,2,6,1,4,4,0,0,0,0,0,0,0
8644,BAL,Bj Ryan,Bj Ryan,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,5.68,0,0,0,6,4,7,5,2,5,3,0,0,0,0,0,0,0
8649,TEX,D Davis,Doug Davis,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,4.76,2,1,0,17,23,7,12,3,10,9,0,0,0,667,3,0,0
8650,CHA,K Wells,Kip Wells,M,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8654,BOS,Je Pena,Jesus Pena,M,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8657,ANA,Pote,Lou Pote,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,1.5,1,0,0,10.1,11,4,7,1,2,2,1,1,0,1000,0,0,0
8659,MON,Strickland,Scott Strickland,A,RP,0,1,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,8,0,0,0,2.92,0,1,0,10.1,14,7,11,0,4,4,1,1,0,0,0,0,0
8672,TAM,Wheeler,Dan Wheeler,A,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,2,0,0,0,2.25,0,0,0,3,5,0,3,0,1,0,0,0,0,0,0,0,0
8675,CIN,J Brower,Jim Brower,A,RP,250,4,1,0,0,0,0,0,R,0,0,0,0,0,0,0,2,4,250,0,250,1.04,1,0,1,8.2,8,2,5,0,2,1,0,0,0,1000,1,0,0
8678,LOS,Gagne,Eric Gagne,A,SP,111,9,1,1,0,0,0,0,,0,1,0,0,0,0,0,2,4,222,0,111,3.96,1,1,0,25,23,7,23,2,12,11,2,1,0,500,4,0,0
8682,BAL,Riley,Matt Riley,I,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8691,MIN,Romero,Jc Romero,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,11,0,1,0,9,8,7,6,1,11,11,0,0,0,0,2,0,0
8778,STL,Hutchinson,Chad Hutchinson,M,RP,0,1,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,3,0,0,0,24.75,0,0,0,4,9,6,2,3,11,11,1,1,0,0,0,0,0
8779,BAL,Bale,John Bale,A,RP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,1,0,0,0,2.08,1,0,0,2.1,5,4,0,0,1,0,0,0,0,1000,0,0,0
8786,TOR,Dewitt,Matt Dewitt,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8791,LOS,Ricketts,Chad Ricketts,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8799,STL,Ge Stechschu,Gene Stechschulte,A,RP,1000,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0,7,4000,0,1000,1.93,0,1,0,7.1,6,6,4,1,2,1,0,0,0,0,0,0,0
8800,MIL,B Kolb,Brandon Kolb,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8803,TOR,Coco,Pasqual Coco,A,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,4.5,0,0,0,2,2,0,1,0,1,1,0,0,0,0,0,0,0
8816,MIN,Santana,Johan Santana,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4.2,1,3,5,0,0,0,0,1,0,0,0,0,0
8827,LOS,Burnside,Adrian Burnside,M,SP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8829,CIN,C Reitsma,Chris Reitsma,A,SP,222,9,2,0,0,0,0,0,,0,0,0,0,1,0,0,5,5,222,1,300,1.03,2,1,0,19.1,19,6,13,1,8,3,0,0,0,667,3,0,0
8830,SEA,Sasaki,Kazuhiro Sasaki,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,0,0,0,5.59,0,1,9,9.2,9,3,10,3,6,6,1,1,0,0,0,0,0
8840,BOS,Lee,Sang Hoon Lee,M,SP,0,0,0,0,0,0,0,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8847,CLE,Ja Brown,Jamie Brown,M,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8855,SFO,Fultz,Aaron Fultz,A,RP,500,2,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,500,0,500,4.76,2,0,0,11.1,16,2,6,1,9,6,0,0,0,1000,0,0,0
8857,OAK,Mulder,Mark Mulder,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,4.44,1,1,0,18.1,23,11,18,1,13,7,1,0,0,667,3,0,0
8858,OAK,Zito,Barry Zito,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,5.55,2,1,0,24.1,25,9,31,3,16,15,0,2,0,667,4,0,0
8866,ANA,Wise,Matt Wise,M,SP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,2,0,0,0,6.43,1,0,0,7,10,1,7,1,5,5,0,0,0,1000,2,0,0
8873,ANA,S Green,Steve Green,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,6,4,6,4,0,2,2,0,2,0,0,1,0,0
8887,BOS,Crawford,Paxton Crawford,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,1.83,1,0,0,19.2,14,5,16,1,4,4,1,1,0,1000,3,0,0
8894,BOS,Kim,Sun Woo Kim,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,TOR,Beirne,Kevin Beirne,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,4,10,4,3,1,8,8,0,0,0,0,0,0,0
8900,CHA,Buehrle,Mark Buehrle,A,SP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,7.02,1,2,0,16.2,21,6,15,3,15,13,1,0,1,333,3,0,0
8907,CHA,D Wright,Danny Wright,M,RP,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8908,CHA,Wunsch,Kelly Wunsch,A,RP,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,8.59,0,1,0,5.9,8,2,4,1,7,7,1,0,0,0,0,0,0
